Step Count,iA2,A2_Success,iHipFlexion_max,iHip_Extension_max,cHipFlexion_max,cHip_Extension_max,iSingle_Support,cSingle_Support,iSL,cSL,SLS,iAPGRF_max,cAPGRF_max,iVGRF_max,cVGRF_max
703,3.274643898,1,30.13864326,-13.23402596,28.25297737,-11.96687031,0.600000381,0.540000916,0.61349678,0.646412492,-0.026125462,2.179754019,1.595473766,10.13274002,9.939650536
704,3.169067621,1,31.48991203,-13.84121418,28.04547501,-8.455411911,0.539999962,0.559999466,0.599200606,0.621118486,-0.017960778,2.102874041,1.598966837,9.821953773,9.568482399
705,3.776535988,1,31.55464172,-11.96131897,28.35982132,-11.79466915,0.579999924,0.600000381,0.553575933,0.65601337,-0.084687783,2.238857031,1.67943275,9.835568428,9.680988312
706,3.465054512,1,28.89051819,-11.44805145,28.17622566,-11.56049347,0.539999962,0.559999466,0.619116485,0.63112998,-0.009608901,2.009025812,1.786457896,9.700628281,9.781808853
707,3.634143114,1,29.68764305,-12.15857315,28.77719879,-7.960067272,0.579999924,0.559999466,0.606883287,0.664021552,-0.044958728,2.408918619,1.389804602,9.560832024,9.142137527
708,4.1686306,1,32.09843445,-10.51960278,28.83278656,-9.832307816,0.559999466,0.559999466,0.631330252,0.666122854,-0.026816077,2.14865613,1.530833125,10.5469265,9.888807297
709,3.025466919,1,31.61902618,-12.75398159,28.07871246,-7.828588009,0.619998932,0.559999466,0.613109529,0.690151155,-0.059114517,2.002069712,1.549696445,9.757184029,9.1998806
710,3.801826239,1,29.90398216,-11.05344296,29.56653023,-6.341324806,0.619998932,0.559999466,0.638179064,0.690824211,-0.039612503,2.001251936,1.430363774,10.25843811,9.340903282
711,3.252284765,1,28.79316521,-11.82319355,27.0688591,-4.78644228,0.620000839,0.540000916,0.630636394,0.676524758,-0.035105361,1.968441844,1.535522699,9.726381302,9.542675972
712,3.56340313,1,31.120327,-13.52898502,29.56462097,-11.33588028,0.620000839,0.600000381,0.555486262,0.692877829,-0.110057289,2.115654945,1.794806004,10.10554314,9.512436867
713,2.89216423,1,27.36889267,-12.67136097,26.86681747,-8.431458473,0.580001831,0.540000916,0.594027877,0.706489623,-0.086474612,1.755459547,1.41767323,9.499018669,9.297641754
714,3.580421925,1,29.16456985,-13.16287136,26.48237991,-9.272660255,0.63999939,0.580001831,0.610616922,0.693907142,-0.063847208,2.078339338,1.544078588,9.675114632,9.297267914
715,2.947045803,1,27.79668045,-10.61208248,29.16150665,-11.66910076,0.620000839,0.580001831,0.580280185,0.703292251,-0.095835702,1.956089616,1.767628551,9.707133293,9.289230347
716,3.269378185,1,30.77026176,-12.0869112,28.7410202,-7.182744026,0.600000381,0.560001373,0.606571972,0.663109779,-0.044529117,2.041875124,1.366214395,9.869513512,9.356871605
717,3.114756107,1,29.8221302,-10.58832645,27.24653435,-8.505690575,0.559999466,0.579998016,0.669519663,0.699329436,-0.021777253,1.904956222,1.419845581,9.876376152,9.259120941
718,3.645848274,1,30.57711411,-11.79971504,29.14011765,-8.099756241,0.620000839,0.579998016,0.566909969,0.654530466,-0.071735382,2.241281986,1.443300128,9.41996479,9.380599022
719,3.301340818,1,30.33366585,-13.00199127,27.50250816,-8.6211586,0.579998016,0.560001373,0.621150732,0.672272742,-0.039524572,2.071337461,1.63328433,9.989675522,9.353451729
720,2.711117029,1,29.78986359,-12.40835953,27.77479553,-8.493226051,0.539997101,0.540000916,0.656910658,0.710533917,-0.03921421,1.825994611,1.509517074,9.223130226,9.53413105
721,2.91380477,1,28.71819687,-12.57288456,28.03820419,-10.0481205,0.579998016,0.560001373,0.571723461,0.660017669,-0.071682439,1.911903381,1.62111032,9.690029144,9.466760635
722,3.220845699,1,28.90123177,-11.76461411,28.16226196,-10.0143137,0.560001373,0.520000458,0.567640305,0.684339464,-0.093211697,1.813121796,1.579975724,9.770143509,9.923707008
723,2.570034981,1,30.3550415,-9.642504692,27.64503479,-8.475325584,0.619998932,0.540000916,0.596603274,0.715108812,-0.090344169,1.67306447,1.438789606,9.695911407,9.31883812
724,2.8430233,1,34.31832123,-11.72749138,27.82921028,-8.475928307,0.580001831,0.560001373,0.635115564,0.690828979,-0.042017907,2.034140587,1.604262114,9.421263695,9.663721085
725,2.585825443,1,32.01459122,-12.70345592,28.04302406,-7.891617775,0.580001831,0.540000916,0.58269465,0.689108789,-0.083671844,1.957854867,1.490678191,9.561078072,9.263957977
726,3.274706841,1,29.65187263,-12.9889307,27.5218811,-8.908226013,0.579998016,0.520000458,0.624450088,0.697599113,-0.055330032,1.942527056,1.650292516,9.629353523,9.381842613
727,3.169042349,1,30.83113289,-10.8298378,27.66622543,-9.010311127,0.559997559,0.539997101,0.606297135,0.690218508,-0.064728392,1.732735276,1.468569279,9.619125366,9.571007729
728,2.611718416,1,31.96364021,-13.88122368,28.17523956,-6.243438244,0.560001373,0.519996643,0.60619396,0.678252459,-0.056100821,1.793801427,1.621870637,9.369898796,9.524336815
729,3.212093353,1,29.59530258,-10.20131683,29.3671608,-5.463147163,0.520000458,0.560001373,0.595209002,0.662728488,-0.053674755,1.830967784,1.693014503,9.801433563,9.461875916
730,2.998051405,1,29.91645813,-11.00637531,28.75392151,-6.284804821,0.540000916,0.520000458,0.598865509,0.651448488,-0.042055819,1.909926653,1.528419614,9.329146385,9.516253471
731,2.674458742,1,29.4520359,-13.18542194,28.07776833,-5.907812119,0.559997559,0.539997101,0.626226664,0.625432909,0.000634162,1.938815951,1.481252909,9.529410362,9.476080894
732,2.902826071,1,31.71191025,-11.18171787,26.93524742,-6.354816914,0.559997559,0.540000916,0.590104222,0.675672293,-0.067601247,1.956803918,1.347883105,9.51795578,9.516144753
733,2.747131824,1,33.10456085,-11.14615536,27.69814682,-8.78804493,0.540000916,0.540000916,0.610372841,0.679520369,-0.053607172,1.95834446,1.561820626,9.258002281,9.259659767
734,2.659238338,1,30.1493988,-12.47662926,25.73743439,-7.425472736,0.540000916,0.520000458,0.598670244,0.681096017,-0.064406897,1.787478924,1.620059729,9.760136604,9.803319931
735,2.444630384,0,32.80309677,-9.687184334,27.29316139,-7.837212563,0.560001373,0.519996643,0.569349468,0.633474469,-0.053312043,1.782600999,1.607012987,10.13873959,9.394428253
736,2.901792526,1,29.30675697,-13.78769684,25.63720131,-7.440217495,0.539997101,0.520004272,0.572158754,0.634934545,-0.052005749,1.940299153,1.692903161,9.731740952,9.732075691
737,2.911075354,1,33.42476654,-11.69099712,25.82677841,-7.048261642,0.540000916,0.480003357,0.576364934,0.637334943,-0.050234832,1.983217835,1.454818964,9.796392441,9.592265129
738,2.412643433,0,29.65099525,-10.73307228,26.8026104,-7.586669445,0.540000916,0.540000916,0.593059838,0.637308359,-0.035963642,1.681429148,1.633164167,9.335448265,9.555365562
739,3.07837677,1,30.60474205,-12.76109314,25.58720016,-6.350921154,0.559997559,0.459999084,0.592986643,0.674765646,-0.064507084,1.588318825,1.541569471,9.734819412,9.713708878
740,3.01366663,1,29.54077339,-10.7026062,27.56000328,-11.02605915,0.559997559,0.559997559,0.618771493,0.630354285,-0.009272719,1.81060636,1.733077049,9.572551727,9.852884293
741,2.812408447,1,28.26015854,-7.978530884,28.7485466,-4.93459034,0.580001831,0.5,0.604109466,0.648120046,-0.035145777,1.815559506,1.520338058,9.536952019,9.381415367
742,2.096483231,0,29.24381065,-11.86808968,27.35205078,-6.109982014,0.599998474,0.559997559,0.564994514,0.640802562,-0.062869657,1.732895136,1.428204894,9.861257553,9.228434563
743,2.89910984,1,31.13465309,-10.25985909,27.00427437,-7.175289631,0.559997559,0.540000916,0.597848594,0.645608962,-0.038409327,1.852205515,1.610116363,9.751424789,9.53908062
744,3.083239555,1,30.53868103,-11.36412716,27.17619324,-6.541867733,0.520004272,0.559997559,0.577562749,0.65521878,-0.062992533,1.752563477,1.366941214,9.595843315,9.380784988
745,2.36744833,0,31.55234909,-12.19061947,26.80170631,-5.839514732,0.479995728,0.519996643,0.632341504,0.649473667,-0.013365549,1.952086449,1.546596169,9.520535469,9.659464836
746,2.280475378,0,30.5245533,-9.908857346,26.06681442,-8.241893768,0.540000916,0.560005188,0.564890802,0.610629916,-0.038909662,1.801416159,1.467217922,9.737514496,9.140273094
747,2.683268309,1,28.97854233,-9.560045242,25.22670937,-9.311886787,0.540000916,0.519996643,0.580720067,0.593255401,-0.010677679,1.86123085,1.541252017,9.273067474,9.567466736
748,2.835229635,1,29.05419159,-12.22134686,26.73134995,-6.799107552,0.520004272,0.580001831,0.594515026,0.620800555,-0.021628562,1.568025112,1.510007977,9.229763031,9.342998505
749,2.921844959,1,29.99834442,-11.01387405,27.73740768,-7.900415897,0.540000916,0.519996643,0.562688887,0.630307078,-0.056679313,1.979115486,1.743520498,9.629890442,9.584505081
750,2.526473284,0,31.82948494,-9.489697456,29.16038322,-5.54376173,0.519996643,0.559997559,0.56749326,0.610824227,-0.036773593,1.88040936,1.526141644,9.475365639,9.666288376
751,2.437338591,0,30.51317978,-11.15242195,27.76795197,-6.952469349,0.560005188,0.540000916,0.589311302,0.637059689,-0.0389347,1.870336652,1.612748981,9.70555687,9.498905182
752,3.152443409,1,31.41879845,-12.37955093,26.37312126,-6.753994942,0.540000916,0.519996643,0.592849195,0.632259667,-0.032168955,1.734298706,1.510751009,9.705194473,9.649354935
753,2.579641342,1,29.46505737,-13.36490917,25.42371368,-10.94844151,0.519996643,0.539993286,0.555246055,0.647879958,-0.076994348,1.749554038,1.673345447,9.313750267,9.901615143
754,3.174473047,1,29.38518143,-10.19725609,27.30050659,-8.701383591,0.520004272,0.560005188,0.621887147,0.635516226,-0.010839067,1.868731022,1.555930138,9.725759506,9.560461044
755,3.207798958,1,29.48141289,-12.34879589,26.97380638,-7.965384007,0.559997559,0.540000916,0.572136223,0.641626716,-0.057252113,2.057934761,1.632205129,10.3862381,9.764436722
756,2.872241259,1,29.52964973,-10.801754,26.69962311,-7.035253525,0.560005188,0.580001831,0.582581341,0.619179726,-0.030453961,1.94684422,1.592002869,9.553092003,9.86499691
757,2.871603966,1,29.31250763,-9.360167503,26.10922241,-4.770596027,0.520004272,0.540000916,0.581823945,0.651337326,-0.056370065,1.86752522,1.521870494,9.585451126,10.45188522
758,2.641061068,1,29.05447006,-11.1621151,29.24868774,-6.471014977,0.5,0.520004272,0.589146912,0.644126773,-0.044580422,1.708613992,1.630706191,9.47233963,9.6502285
759,3.270791292,1,30.00702667,-12.65137196,26.25152779,-7.968908787,0.580001831,0.520004272,0.576330841,0.631965756,-0.046044088,2.101780176,1.605685472,9.462042809,9.452313423
760,3.535092354,1,29.84230232,-10.40949249,28.10712433,-6.578095913,0.559997559,0.519996643,0.587222874,0.629460752,-0.03471558,1.899528623,1.573893905,9.81433773,9.472226143
761,2.877308846,1,27.61504364,-13.42766666,27.4203434,-4.713391304,0.560005188,0.540000916,0.610177338,0.648748696,-0.030638303,2.012529135,1.760749817,9.401082039,9.347869873
762,3.311626434,1,32.77407455,-11.49265862,26.78637695,-9.105355263,0.579994202,0.540000916,0.572307289,0.639661431,-0.055574159,1.860472441,1.429926038,9.458404541,9.403231621
763,3.235207081,1,32.88247299,-9.570934296,27.30888367,-6.072912693,0.519996643,0.5,0.592077851,0.672219992,-0.063388656,1.963505268,1.459433675,9.507338524,9.397171021
764,3.096271276,1,30.96586227,-13.05017662,27.05130959,-7.772973061,0.540000916,0.519996643,0.604236126,0.677272916,-0.056992801,1.904379487,1.489235163,9.736880302,9.308729172
765,2.708836555,1,33.56719589,-7.119460583,25.09153366,-7.532968044,0.559997559,0.5,0.584388435,0.630941868,-0.038305169,1.753036857,1.591025591,9.710743904,9.513766289
766,2.646172285,1,28.61656189,-9.599901199,26.80541992,-10.49884033,0.559997559,0.519996643,0.603482604,0.628115237,-0.020000549,1.705404401,1.640327215,9.508056641,9.287340164
767,2.305321217,0,32.17686081,-13.41681862,27.33677292,-7.350225449,0.540000916,0.519996643,0.605636299,0.678296983,-0.056592259,1.787123919,1.633986235,9.410428047,9.476481438
768,2.534042358,0,29.69260597,-11.51248932,27.77643204,-6.751226425,0.520004272,0.520004272,0.572822154,0.648072064,-0.061635078,1.528795242,1.557438374,9.49339962,9.260442734
769,2.89515996,1,29.46732903,-10.36209869,27.47118759,-7.134492874,0.540000916,0.519996643,0.559920609,0.664293706,-0.08525721,1.715516686,1.707832456,9.814368248,9.762519836
770,3.846487761,1,29.73908806,-8.787740707,27.60948753,-6.413871288,0.519996643,0.520004272,0.578247428,0.635060072,-0.046824605,1.949872851,1.572610617,10.04450035,9.781539917
771,2.220537424,0,31.59674263,-11.88765812,29.66130829,-7.294121265,0.579994202,0.5,0.604187906,0.625175118,-0.017071615,2.009186506,1.728387952,9.523144722,9.429743767
772,3.338658094,1,29.21164322,-12.70589924,28.75860023,-5.30217123,0.520004272,0.580001831,0.592303574,0.629650474,-0.03056326,1.951462269,1.410945773,9.946634293,10.2360878
773,3.699716806,1,33.41016769,-10.52464104,26.67927361,-9.471514702,0.520004272,0.519996643,0.600023389,0.602458537,-0.002025101,2.053193569,1.700787663,9.527965546,9.747720718
774,1.813078165,0,28.42156982,-10.02462769,28.76715279,-9.619945526,0.5,0.480000019,0.59437269,0.586252093,0.00687822,1.284678459,1.716396928,9.436620712,9.627379417
775,2.685016394,1,27.54301643,-4.433501244,28.85155869,-5.986181259,0.5,0.460000038,0.569186687,0.614191234,-0.038030579,1.35633266,1.521887183,9.551592827,9.551506996
776,1.875750184,0,26.69285011,-10.77372932,26.35803413,-7.474642277,0.559997559,0.440000057,0.613636971,0.590405762,0.019294339,1.390200734,1.693727612,9.665372849,9.597598076
777,2.342899799,0,27.7059269,-8.703270912,24.92499542,-8.362740517,0.559997559,0.460000038,0.562683165,0.595891356,-0.028662974,1.189256549,1.696847439,9.438785553,9.298398018
778,1.853933096,0,27.66201591,-5.814826012,27.98717308,-6.516065598,0.599998474,0.480000019,0.605182528,0.625655055,-0.016633004,1.318349004,1.476813555,9.737071037,9.602534294
779,2.104026556,0,27.2697773,-5.534092426,29.01950073,-10.24197769,0.539993286,0.5,0.619504273,0.667312324,-0.037152187,1.240170479,1.781884193,9.727165222,9.682094574
780,2.326478958,0,27.85668182,-8.219623566,27.28585243,-11.08036804,0.480000019,0.460000038,0.561670005,0.664846718,-0.084121734,1.407739282,1.699595571,9.426961899,9.821202278
781,1.997977495,0,27.57891273,-6.42535305,26.36235428,-6.661159992,0.480000019,0.5,0.594403207,0.676849067,-0.064854051,1.150218964,1.27703321,9.895916939,9.450322151
782,2.416379452,0,27.87387657,-8.741633415,27.86714745,-7.447573662,0.440000057,0.479999542,0.596262157,0.561192095,0.030299307,1.465472937,1.609083056,9.717136383,9.741495132
783,2.482931614,0,26.63095856,-9.348216057,28.05278969,-6.586822987,0.440000057,0.5,0.568893433,0.507953703,0.056590882,1.458203793,1.289129734,9.485567093,9.713705063
784,2.235652447,0,27.65473366,-9.977835655,27.71942711,-5.105396271,0.460000038,0.460000038,0.616490841,0.575036645,0.034790801,1.459490061,1.334008932,9.473340034,9.946903229
785,3.283918619,1,34.27554321,-8.091345787,28.72597313,-8.517921448,0.460000038,0.460000038,0.580808818,0.525642216,0.049859054,1.775764704,1.517396808,9.704052925,10.23482513
786,2.686307669,1,31.15856552,-8.732191086,28.52615929,-8.770210266,0.479999542,0.519999981,0.609146893,0.518055022,0.080812382,1.565103054,1.513145924,9.647868156,10.02077579
787,2.899428368,1,32.20952988,-9.24585247,27.75440025,-8.467790604,0.460000038,0.519999981,0.534962296,0.517361283,0.016725856,2.056311607,1.401805639,9.61726284,9.977287292
788,3.368206978,1,30.20602608,-6.112024307,28.90327454,-5.989031315,0.43999958,0.5,0.551117361,0.557187557,-0.005477009,1.639289737,1.51783371,9.426758766,9.77639389
789,2.669344902,1,30.97186279,-8.124509811,28.61627579,-8.640930176,0.460000038,0.480000019,0.525812268,0.489379883,0.035887182,1.583514094,1.493902564,10.04913998,9.541489601
790,3.276343346,1,31.60250664,-7.878331184,27.42572594,-7.799790859,0.480000496,0.5,0.545486867,0.550226092,-0.004325243,1.780424476,1.432333589,9.482573509,9.450178146
791,3.082024097,1,31.02694702,-8.953892708,28.08388901,-7.710186481,0.4799999,0.479999542,0.56274426,0.567496002,-0.004204187,1.855969548,1.60995543,9.833306313,9.635993004
792,3.37820673,1,32.66791916,-7.53661871,26.92541122,-5.588013649,0.480000019,0.460000038,0.576986372,0.57142663,0.004841239,1.837556481,1.251356244,9.769057274,10.0724411
793,3.495034218,1,31.55096626,-6.684532166,26.93357277,-7.408855915,0.539999962,0.5,0.560986698,0.571678758,-0.009439733,1.800553441,1.483107924,9.978140831,9.813379288
794,2.884257078,1,30.97601891,-5.402290344,27.65262222,-7.939649105,0.5,0.5,0.544568956,0.567970395,-0.021034257,1.583661318,1.477105618,9.74695015,10.11485481
795,2.341541529,0,30.70510864,-8.852379799,27.61707687,-4.57980299,0.480000019,0.5,0.562463403,0.638839602,-0.063577798,1.787982106,1.632951498,9.63169384,9.723045349
796,3.0004673,1,31.77505875,-7.170882702,26.66184807,-6.441913128,0.5,0.5,0.551486611,0.572167635,-0.018405149,1.654882193,1.392031193,10.01951885,9.751120567
797,2.658100605,1,30.36334419,-7.509430885,27.30410576,-6.617746353,0.519999504,0.48000145,0.552940965,0.569937825,-0.015136861,1.660108566,1.541146159,9.650549889,9.462116241
798,2.704396725,1,31.01648712,-8.06002903,26.69912148,-6.501951218,0.519999504,0.48000145,0.57468915,0.582166851,-0.006463813,1.739820838,1.40176475,9.430953026,9.554831505
799,2.712734461,1,31.94268799,-8.237165451,27.24851418,-6.040517807,0.539999962,0.5,0.53639555,0.596042871,-0.05267158,1.638584256,1.378412247,9.438192368,9.295500755
800,3.284910917,1,33.14584351,-8.287914276,28.65481186,-6.749062061,0.479999542,0.479999542,0.566918373,0.600354493,-0.028644647,1.807324886,1.514774084,9.658444405,10.078228
801,2.941341877,1,33.53020477,-7.882399559,27.91457367,-5.483638287,0.480000496,0.479999542,0.585148156,0.592176259,-0.005969555,1.700867534,1.383226871,9.639256477,10.12841988
802,3.41362977,1,32.91870117,-7.283022881,28.4070549,-6.042185307,0.5,0.479999542,0.569323659,0.564346731,0.004390102,1.73373127,1.463002205,9.717628479,10.06826782
803,2.476819277,0,31.42577171,-7.821176052,27.99619675,-7.385988235,0.5,0.5,0.543756306,0.603329182,-0.05193412,1.52296102,1.467062712,9.746315002,9.643255234
804,3.147614479,1,31.72260284,-8.877062798,26.67393112,-6.372663498,0.5,0.5,0.585676551,0.565179527,0.017810241,1.901429534,1.388878942,9.612751007,9.616230965
805,2.546972036,0,31.72163963,-7.701340675,27.90027046,-7.047242641,0.460000992,0.540000916,0.556911767,0.599422634,-0.036763471,1.659882188,1.465049028,9.491624832,9.617741585
806,2.290803671,0,29.46673012,-8.528026581,27.90825462,-4.546339989,0.5,0.520000458,0.566255569,0.593586028,-0.023563958,1.632759452,1.269304276,9.791326523,10.00850105
807,3.049492359,1,31.21498299,-9.205733299,27.93590164,-5.333242416,0.5,0.479999542,0.566681802,0.588141084,-0.018582314,1.682243824,1.489588141,10.04821777,9.734951973
808,2.537188053,0,32.4055481,-7.551624775,27.22392082,-6.177172661,0.479999542,0.520000458,0.53634882,0.589505911,-0.047214875,1.63034606,1.452392697,9.964976311,9.83189106
809,2.974823952,1,31.97081184,-11.38267517,29.40313148,-5.5049119,0.479999542,0.520000458,0.584691465,0.578568041,0.005264022,1.699649334,1.589415431,9.309975624,10.07244396
810,2.132059813,0,33.58825684,-10.58613205,26.37164879,-6.849331856,0.520000458,0.540000916,0.55583775,0.585801601,-0.026246337,1.787289739,1.421382308,9.416909218,9.782610893
811,2.544523001,0,32.44159698,-7.221340656,25.72571182,-8.893982887,0.5,0.520000458,0.555191278,0.573433816,-0.016163506,1.729132056,1.409063578,9.693526268,9.99819088
812,2.73549366,1,32.42901611,-8.795552254,26.59809494,-4.691914082,0.5,0.5,0.567120671,0.614656329,-0.040223882,1.693322897,1.399673104,9.601846695,10.15942097
813,3.296436787,1,32.93228912,-7.46043539,29.79681396,-6.662928581,0.479999542,0.480003357,0.530434608,0.596452296,-0.058584129,1.823261976,1.806691051,9.833539963,10.0226078
814,2.951603889,1,33.7067337,-6.27635622,29.95106316,-5.552506447,0.479999542,0.520000458,0.555471003,0.604628384,-0.042373422,1.687430382,1.556839943,9.610871315,9.646960258
815,2.793515921,1,29.26174927,-9.151091576,26.8478775,-3.927316189,0.479999542,0.5,0.553251982,0.604177296,-0.04399864,1.798507571,1.303633094,9.477864265,9.800675392
816,2.908825159,1,28.54876709,-11.76322174,26.84783554,-6.897099972,0.519996643,0.560001373,0.579712689,0.598574519,-0.016007838,1.807366014,1.545013309,9.692750931,10.00913906
817,2.903948307,1,31.03233719,-10.82214165,28.39948654,-4.597648144,0.540000916,0.5,0.568973184,0.591061234,-0.019040858,1.907715321,1.570414543,9.620311737,9.792591095
818,2.730287075,1,29.47299385,-9.368029594,28.24837685,-6.259375095,0.520000458,0.559997559,0.568512201,0.624900043,-0.047249257,1.673349738,1.516604543,9.884505272,9.825666428
819,2.32886982,0,31.4496479,-10.20355415,26.91439056,-7.337115765,0.5,0.520000458,0.545329213,0.604874015,-0.05176894,1.64524138,1.496483803,9.786626816,9.608395576
820,2.245136976,0,32.27428818,-9.504137039,27.45471382,-6.101412296,0.460002899,0.579998016,0.600153506,0.61090976,-0.008881662,1.614377499,1.440747738,9.223127365,9.663412094
821,3.004662991,1,31.79754639,-10.5267086,27.13166237,-4.729615688,0.479999542,0.539997101,0.56626451,0.586592019,-0.017632297,1.781578898,1.35995388,9.851264,10.17697811
822,2.808170795,1,31.21320724,-7.723161221,27.2963295,-7.893926144,0.5,0.540000916,0.527750492,0.562167645,-0.031577741,1.482510686,1.308288693,9.682637215,9.879387856
823,2.438245773,0,33.6860466,-9.576369286,27.38145256,-9.966825485,0.520000458,0.5,0.573059559,0.621874034,-0.040851204,1.598196983,1.800940752,9.866178513,9.81079483
824,2.236713648,0,33.07074738,-11.08425045,26.89803505,-7.14381361,0.540000916,0.519996643,0.58567971,0.628147244,-0.034986482,2.014498949,1.473685503,9.146260262,9.535297394
825,3.348898411,1,30.44359779,-14.61061478,27.10764885,-7.232354164,0.520000458,0.520000458,0.563198566,0.647014558,-0.069257216,1.755997181,1.581706166,10.04514885,9.665628433
826,3.35834837,1,31.21043777,-9.540780067,26.72250748,-8.218136787,0.520000458,0.520000458,0.56896019,0.611934662,-0.036391447,2.010351419,1.453569531,9.616363525,9.449240685
827,2.993712902,1,29.91112709,-10.16035748,28.24035072,-6.570465088,0.480003357,0.599998474,0.555247605,0.626997471,-0.060689503,1.958447099,1.620653272,9.647181511,9.891027451
828,2.833735228,1,29.2844162,-10.51677322,30.62935448,-7.598593235,0.479999542,0.520000458,0.553870499,0.609009504,-0.047415903,1.822132945,1.346870422,9.588012695,9.609873772
829,2.841981649,1,31.65517807,-11.88406944,28.74083138,-5.947050095,0.459999084,0.580001831,0.535327017,0.625235021,-0.077469365,1.873103976,1.654656529,9.57448864,9.914861679
830,3.096664667,1,33.93848419,-12.00738907,26.3285923,-7.812208176,0.560001373,0.520004272,0.618254662,0.582718909,0.029589122,2.017751694,1.538582206,9.380662918,9.829657555
831,3.143917561,1,30.56439018,-10.94790363,30.0555172,-6.029922485,0.539997101,0.580001831,0.569414675,0.600860298,-0.026870286,1.833250642,1.452409267,9.758699417,9.939865112
832,2.45759964,0,31.79583168,-10.21090984,26.66461372,-11.26853848,0.559997559,0.520004272,0.578434289,0.64699167,-0.055945756,1.723564148,1.686951518,9.762074471,9.490317345
833,3.414770603,1,29.81701088,-11.44505119,26.65791321,-5.84829855,0.520000458,0.560005188,0.579544485,0.615361154,-0.029974475,2.153258324,1.163596749,9.654118538,9.248415947
834,2.7532897,1,29.65862465,-10.38209057,25.71040916,-8.370849609,0.5,0.519996643,0.570603311,0.665238619,-0.076575576,1.804493785,1.612404466,9.276809692,9.623838425
835,3.40296936,1,31.73901558,-13.36607647,27.66588211,-8.040434837,0.559997559,0.559997559,0.555440009,0.641665518,-0.072028328,2.300387859,1.539739966,9.957474709,9.537015915
836,3.436547518,1,29.87385368,-10.88562012,26.35364532,-9.802471161,0.579998016,0.559997559,0.558283448,0.652704895,-0.077970566,1.859115601,1.634765625,9.691955566,9.705163002
837,3.058824062,1,29.40875626,-10.04079628,27.77655983,-6.597187996,0.559997559,0.620002747,0.575840533,0.665094793,-0.071924989,1.993974924,1.475017548,9.402181625,9.597174644
838,2.711883307,1,29.45917702,-10.09936428,27.18147659,-6.87334156,0.540000916,0.580001831,0.562180758,0.66388458,-0.082951388,1.811963201,1.759588718,9.60632515,9.819466591
839,2.183176517,0,31.69075012,-10.46579647,30.0894928,-6.066282749,0.580001831,0.580001831,0.647835433,0.658962011,-0.008514386,1.758805037,1.465501547,9.692281723,9.668624878
840,2.433469534,0,29.27920151,-11.61194515,28.64063835,-9.613735199,0.520004272,0.540000916,0.531514764,0.618883908,-0.07594684,1.892476678,1.592654824,9.846889496,9.551848412
841,2.399970055,0,30.37141609,-12.58342266,26.52020645,-6.544219494,0.620002747,0.5,0.608039975,0.673907936,-0.051381152,1.640553236,1.192624092,9.77292347,10.26492596
842,2.567645788,1,30.75234604,-11.38301754,30.16270065,-9.870071411,0.580001831,0.540000916,0.600930572,0.639987946,-0.031474567,1.721615791,1.60464561,10.04378986,9.490925789
843,2.584646463,1,29.67821312,-12.69937134,26.24227905,-9.03393364,0.600006104,0.579994202,0.614404619,0.714747548,-0.075493936,1.757258534,1.55424726,9.788718224,9.414663315
844,3.117711067,1,30.35554695,-9.33385849,27.42457008,-8.653607368,0.579994202,0.559997559,0.59091717,0.648777843,-0.046673312,2.002213955,1.687829018,9.407793999,9.542704582
845,3.0202806,1,33.17470551,-10.55510521,25.7151165,-8.003528595,0.519996643,0.560005188,0.619121909,0.673927963,-0.042385104,1.929296136,1.791238189,9.678209305,9.757570267
846,2.704823017,1,30.5745945,-8.695498466,27.22738075,-3.693682194,0.540000916,0.559997559,0.569668293,0.65969944,-0.073233699,1.781962395,1.825680375,9.423068047,10.12919426
847,2.700586319,1,31.16552162,-11.73730183,27.88720131,-8.928387642,0.580001831,0.519996643,0.590554059,0.639440179,-0.039744999,1.857457876,1.802464843,9.669082642,9.694597244
848,2.578340054,1,29.61121368,-8.708574295,28.31087685,-4.63445282,0.540000916,0.599998474,0.526887953,0.627553403,-0.08719841,1.566385627,1.746106744,9.523467064,9.977231026
849,2.727635145,1,30.58607864,-11.15825558,27.14410591,-7.116990566,0.560005188,0.519996643,0.641670048,0.631128848,0.008281906,1.904556632,1.591703773,9.364427567,9.737308502
850,2.668507338,1,28.59926605,-12.73308849,27.15285492,-7.319324017,0.559997559,0.580001831,0.599647045,0.630359113,-0.024969036,1.858625412,1.560575247,9.635471344,9.533925056
851,2.440949678,0,29.2799015,-10.54889488,27.6078968,-8.510133743,0.559997559,0.560005188,0.620274246,0.637119949,-0.013397312,1.78117311,1.519558191,9.382302284,9.705073357
852,3.045678616,1,31.18632698,-8.869111061,28.93952942,-7.62471962,0.539993286,0.580001831,0.61428082,0.664517283,-0.039284124,1.945015192,1.583194613,9.865317345,9.820801735
853,2.849553347,1,29.33751678,-11.19937134,28.37803268,-4.330232143,0.520004272,0.559997559,0.607220173,0.648653746,-0.032991825,1.85158205,1.579648256,9.455711365,9.774368286
854,2.660111189,1,31.94820595,-12.37291241,29.52528572,-7.563280106,0.540000916,0.600006104,0.621819556,0.642244995,-0.016158541,1.807072639,1.581492066,9.928478241,9.542964935
855,2.834435463,1,29.60675049,-11.30905914,27.12265587,-8.750642776,0.519996643,0.580001831,0.588629544,0.630537868,-0.034374544,1.777093172,1.701896906,9.810297012,9.915519714
