Step Count,iA2,A2_Success,iHipFlexion_max,iHip_Extension_max,cHipFlexion_max,cHip_Extension_max,iSingle_Support,cSingle_Support,iSL,cSL,SLS,iAPGRF_max,cAPGRF_max,iVGRF_max,cVGRF_max
708,2.978980064,1,33.48449707,-6.942918301,28.19625473,-5.189227104,0.479999542,0.440000057,0.523427486,0.555019557,0.015796036,1.745786905,1.446935058,9.859753609,9.525603294
709,3.735651255,1,32.47834015,-5.901159763,29.81837654,-4.076007843,0.420000076,0.420000076,0.593000472,0.514187515,-0.039406478,1.718247056,1.365025878,10.2174654,9.95539093
710,4.162460327,1,33.02342606,-6.243236542,29.70788383,-5.264037132,0.440000534,0.5,0.525913835,0.495194376,-0.01535973,1.88323772,1.520603061,10.09918499,9.80845356
711,2.708846331,1,31.98524094,-6.305826187,27.864151,-2.53152132,0.460000038,0.420000076,0.526378036,0.529335976,0.00147897,1.552815795,1.465144277,9.81542778,9.753890038
712,3.296316862,1,33.10582352,-3.68051362,27.19228363,-5.265462399,0.440000534,0.5,0.527860999,0.517122746,-0.005369127,1.733008385,1.458681464,10.32066917,9.758152008
713,2.656566381,1,31.3455925,-7.177475452,29.62836075,-4.272100925,0.480000496,0.479999542,0.48728466,0.52156353,0.017139435,1.151181698,1.634076953,10.78223419,9.963263512
714,2.871950865,1,32.63251114,-5.099538803,29.01538849,-4.485335827,0.460000992,0.459999084,0.526813865,0.572818339,0.023002237,1.626192689,1.418606043,10.26908016,9.25810051
715,1.993372321,0,31.91912079,-6.321136951,25.63022804,-6.980058193,0.5,0.479999542,0.546369076,0.537771046,-0.004299015,1.590179443,1.243146062,10.38748741,9.323093414
716,1.891197205,0,33.23672104,-6.241871357,28.16587639,-5.254834652,0.459999084,0.43999958,0.515372574,0.541188896,0.012908161,1.360041022,1.336653829,10.00064087,9.559386253
717,3.866579056,1,34.10925293,-6.254893303,28.83757782,-2.98399353,0.479999542,0.420000076,0.540515542,0.524983108,-0.007766217,1.762918234,1.487543583,10.90284634,9.791820526
718,3.375158548,1,33.87266159,-5.85347414,29.01466751,-3.146620512,0.460000992,0.460000992,0.545030594,0.521273971,-0.011878312,1.730438709,1.442395926,10.6363678,10.60736942
719,3.015697718,1,33.31488037,-7.0423913,29.4666729,-5.180023193,0.479999542,0.48000145,0.537022948,0.487269521,-0.024876714,1.730479479,1.512925029,9.264119148,9.592261314
720,3.091258764,1,32.37463379,-6.492255211,28.74742317,-1.774593353,0.420000076,0.479999542,0.562525392,0.547800183,-0.007362604,1.748510242,1.459798455,9.882837296,9.911002159
721,3.086893559,1,33.97380829,-4.454455853,27.23865509,-4.702475548,0.48000145,0.459999084,0.549170375,0.521155536,-0.014007419,1.732483149,1.411617637,10.78691006,10.02410889
722,3.738312006,1,32.01822662,-6.592181206,26.68957901,-3.286982059,0.479999542,0.48000145,0.532677352,0.503135979,-0.014770687,1.791470528,1.417957783,10.08647823,10.48016262
723,3.100897074,1,32.52369308,-5.057538033,28.03257179,-5.702769279,0.5,0.460000992,0.535145342,0.561002374,0.012928516,1.639653683,1.574908733,10.02406502,9.749373436
724,3.405017853,1,33.96507263,-4.722175121,27.97299385,-5.204550743,0.459999084,0.459999084,0.546558082,0.537601471,-0.004478306,1.584227681,1.409608603,10.22236443,9.543935776
725,4.02004385,1,34.60939026,-4.186927795,26.53575897,-6.825734138,0.5,0.460000992,0.541807473,0.553747416,0.005969971,1.774035931,1.371758342,9.900192261,9.937808037
726,3.381937742,1,34.15153122,-5.058129787,28.03666878,-8.481079102,0.5,0.5,0.551093638,0.552554667,0.000730515,1.693598866,1.712257624,9.360721588,10.07376194
727,3.202160597,1,32.1475296,-7.739405155,30.00676727,-4.753990173,0.479999542,0.459999084,0.522554576,0.53206563,0.004755527,1.684399247,1.381032228,9.812158585,9.748105049
728,3.848140955,1,33.13460159,-7.394093037,29.22569656,-5.988318443,0.460002899,0.51999855,0.571258724,0.559753239,-0.005752742,1.789799094,1.303537846,10.04427528,9.422430992
729,2.512003422,0,30.79377556,-9.51876545,27.31175232,-7.305257797,0.479999542,0.479999542,0.567595363,0.569128036,0.000766337,1.553709507,1.379489422,9.254678726,9.781757355
730,3.07107234,1,32.4728775,-7.115877151,27.70088387,-7.199828148,0.5,0.479999542,0.568097234,0.504742503,-0.031677365,1.884655833,1.266186118,9.626680374,9.652031898
731,3.429365635,1,30.75709343,-7.238201618,27.88565826,-8.35337162,0.459999084,0.479999542,0.549417436,0.544834018,-0.002291709,1.691708446,1.430246711,10.00193501,9.836456299
732,3.089866877,1,32.85105133,-6.687401772,30.00963783,-6.385516167,0.5,0.419998169,0.536095619,0.541670501,0.002787441,1.534887075,1.253531337,10.13270664,9.820879936
733,3.564553261,1,35.77671432,-8.655962944,28.60315895,-7.971399307,0.519996643,0.479999542,0.577133834,0.571361125,-0.002886355,1.718988895,1.326711297,9.86730957,9.586695671
734,3.094463825,1,32.2098999,-10.09467983,27.46200943,-6.973423004,0.479999542,0.520000458,0.547850192,0.557131469,0.004640639,1.876863718,1.431859732,9.981388092,10.015872
735,2.767916679,1,36.29104233,-9.219414711,28.29660606,-5.564294815,0.519996643,0.479999542,0.53781724,0.566576719,0.01437974,1.718759298,1.201543093,9.46005249,9.309975624
736,3.678070545,1,34.64648819,-7.358725548,27.21424103,-5.125491619,0.520000458,0.479999542,0.555823386,0.601218939,0.022697777,1.777190328,1.352287889,9.641986847,9.692097664
737,4.618824959,1,36.94668198,-11.20519733,27.55990982,-6.820235729,0.540000916,0.460002899,0.571620345,0.575580716,0.001980186,2.013159752,1.304235101,10.15048885,9.653474808
738,2.982455015,1,32.82611465,-9.031687737,28.35147667,-7.614386559,0.5,0.480003357,0.574698567,0.5503093,-0.012194633,1.747737408,1.278558731,9.476683617,9.260069847
739,4.750833511,1,34.82377625,-6.584455013,27.92132378,-5.947051525,0.520000458,0.479999542,0.554920197,0.543606877,-0.00565666,2.085438251,1.187437177,10.53829002,9.07086277
740,3.636853695,1,33.50474548,-8.478369713,27.01609421,-8.089812279,0.479999542,0.459999084,0.584435821,0.59241569,0.003989935,1.818893433,1.414776325,9.966805458,9.443787575
741,3.8893857,1,33.53422165,-8.29570961,26.51328087,-7.276586533,0.479999542,0.439998627,0.58484906,0.572202861,-0.006323099,1.8923136,1.555268168,10.21551037,9.506549835
742,3.960953474,1,31.67409134,-8.294768333,29.11512947,-7.195273876,0.5,0.479999542,0.52140379,0.581820011,0.030208111,1.823548555,1.44548142,9.88932991,9.517694473
743,3.622465849,1,33.49069595,-7.791819096,27.5486412,-5.392381191,0.5,0.479999542,0.542511582,0.583621979,0.020555198,1.837433457,1.332593203,9.786248207,9.574032784
744,2.868103027,1,29.88085556,-7.983181477,28.31337738,-6.382258892,0.459999084,0.479999542,0.569115281,0.574044108,0.002464414,1.658935428,1.460323334,9.448212624,9.277591705
745,3.13469243,1,32.47949982,-8.155292511,28.05307579,-5.871030331,0.5,0.479999542,0.570085645,0.597332299,0.013623327,1.697687984,1.515845776,9.792354584,9.486433029
746,3.496360779,1,33.38231659,-7.421236038,31.75648308,-5.732592583,0.479999542,0.459999084,0.528230071,0.591029286,0.031399608,1.942303181,1.334017634,9.663488388,9.174732208
747,3.267212391,1,30.45839882,-8.781503677,28.43270493,-4.243326187,0.459999084,0.459999084,0.568265617,0.610358298,0.02104634,1.734176517,1.258343935,9.842599869,10.04763222
748,2.963794708,1,31.21114349,-8.908793449,27.37508965,-6.535713673,0.479999542,0.439998627,0.558131874,0.578198671,0.010033399,1.668492436,1.535917997,9.840403557,10.6247015
749,3.681184292,1,32.36179352,-8.630827904,26.11288071,-4.278575897,0.460002899,0.459999084,0.546262324,0.591224551,0.022481114,1.753598928,1.44993639,10.71142673,9.723482132
750,2.790276051,1,33.60268784,-7.967055321,24.89384651,-6.818692684,0.479999542,0.459999084,0.555049062,0.569972396,0.007461667,1.611853242,1.4239043,9.867974281,9.933605194
751,3.945598125,1,35.50268555,-4.539980888,27.6213398,-7.850831032,0.480003357,0.460002899,0.549044251,0.571845651,0.0114007,1.918159723,1.617085099,9.684411049,9.890676498
752,2.749830008,1,32.88467026,-9.20853138,28.86135483,-7.235147953,0.440002441,0.440002441,0.565984666,0.591569185,0.012792259,1.804543138,1.691607237,9.80725956,9.918476105
753,3.316770315,1,36.00257111,-6.936821461,27.25851822,-8.504351616,0.519996643,0.419998169,0.552809536,0.556851685,0.002021074,1.668210626,1.670096636,10.10809708,10.55284786
754,2.983310223,1,33.25097275,-9.819527626,27.34197807,-9.797849655,0.5,0.420005798,0.527327359,0.565779507,0.019226074,1.546421051,1.759803057,9.51974678,10.11171627
755,3.032296181,1,34.97415161,-6.06525135,28.35043907,-5.769283772,0.480003357,0.480003357,0.553514361,0.570021212,0.008253425,1.514853954,1.365780711,9.559262276,9.165728569
756,3.595685005,1,35.23788071,-6.19921875,26.62323952,-5.912004948,0.480003357,0.480003357,0.551366329,0.55411005,0.001371861,1.728111982,1.629081368,10.0920496,9.936705589
757,2.411162376,0,32.64024353,-8.515833855,29.42986488,-8.666296005,0.520004272,0.459999084,0.581423104,0.554452419,-0.013485342,1.762458324,1.645640373,9.868963242,10.23602104
758,2.841020823,1,32.30702209,-8.056649208,32.83295441,-8.05608654,0.679992676,0.479995728,0.591947317,0.587762058,-0.00209263,1.585863113,1.532629728,9.578900337,10.19119835
759,3.429771185,1,34.16700363,-5.777433872,28.71701241,-6.262970924,0.619995117,0.519996643,0.577847898,0.527627587,-0.025110155,1.748832464,1.358418465,10.09297466,10.1485939
760,2.550402403,1,32.46345139,-6.353243351,27.617939,-7.17279768,0.560005188,0.520004272,0.595806837,0.502380073,-0.046713382,1.577678442,1.345483303,10.02326679,9.526144981
761,2.823034048,1,32.12244034,-9.3318367,27.617939,-8.706612587,0.520004272,0.559997559,0.611444175,0.506932795,-0.05225569,1.883847713,1.547414541,9.793040276,9.913362503
762,3.715939999,1,32.62456131,-15.84141827,27.21113586,-7.570411682,0.520004272,0.5,0.529810607,0.52499789,-0.002406359,2.211112261,1.337119699,10.24535275,9.156913757
763,3.6598773,1,32.6177063,-11.53677464,27.21113586,-5.502105713,0.540000916,0.540000916,0.572185099,0.571682215,-0.000251442,2.145502806,1.331016183,9.770238876,9.371587753
764,3.690886021,1,33.56771469,-11.2788496,29.28637886,-5.027234554,0.440002441,0.480003357,0.603722274,0.547075212,-0.028323531,2.188686848,1.387495279,10.02304935,10.26539135
765,3.503889084,1,33.71184921,-7.47452879,28.92896271,-6.388016701,0.480003357,0.479995728,0.608148575,0.557926178,-0.025111198,1.630106568,1.535021544,9.576383591,9.510436058
766,3.7730546,1,33.67979813,-9.055122375,26.20877266,-6.388321877,0.459999084,0.439994812,0.560521305,0.560668111,7.34E-05,1.748336434,1.406236768,9.419326782,9.769489288
767,3.380265474,1,33.14439392,-4.357534885,25.70368767,-6.310649395,0.479995728,0.439994812,0.580063701,0.605236292,0.012586296,1.731496334,1.556163788,9.615608215,9.970873833
768,2.852853775,1,33.89305496,-7.63953352,28.26263809,-7.419221401,0.479995728,0.420005798,0.614221632,0.749814928,0.067796648,1.429286599,1.589440346,10.09608555,10.14068794
769,3.15532732,1,34.81578445,-4.238351345,27.06048775,-4.668570518,0.459999084,0.439994812,0.559076846,0.68194288,0.061433017,1.451959133,1.50364697,9.968150139,10.40858746
770,2.551942825,1,33.7317009,-8.278686523,28.65190697,-6.483523369,0.440002441,0.460006714,0.554722309,0.675514758,0.060396224,1.614686489,1.52128315,9.877031326,10.09232998
771,3.097113848,1,32.71321106,-7.727385998,27.93396378,-4.885403156,0.459999084,0.419998169,0.539607584,0.55946821,0.009930313,1.66867435,1.397465467,9.69877243,9.650486946
772,2.884298325,1,34.83338165,-3.463280916,29.1649189,-4.953699589,0.419998169,0.440002441,0.56399256,0.559952796,-0.002019882,1.588635325,1.37456727,9.714060783,10.30438423
773,2.459535122,0,32.68187714,-5.376035213,27.00001335,-6.083371162,0.440002441,0.439994812,0.544543445,0.543885648,-0.000328898,1.430522203,1.308626413,10.36750412,9.459583282
774,2.567703485,1,34.97393036,-8.592160225,28.18413734,-3.936349392,0.439994812,0.420005798,0.577437818,0.479255587,-0.049091116,1.275876641,1.360412002,10.1011982,10.65096283
775,2.704904079,1,34.57592773,-5.248451233,29.19747162,-6.096393585,0.440002441,0.419998169,0.582423866,0.465120852,-0.058651507,1.473907232,1.644684196,10.0015955,10.04050827
776,2.954056501,1,33.82207489,-5.745714664,28.19981384,-5.032023907,0.439994812,0.440002441,0.547397077,0.502874196,-0.022261441,1.456674576,1.503068447,10.32757759,10.25183105
777,2.417649269,0,34.71332932,-3.441186428,27.70873642,-5.108634949,0.419998169,0.439994812,0.558979869,0.527195156,-0.015892357,1.397295833,1.423180223,10.17744446,10.54132652
778,2.601839542,1,33.24453735,-7.160279274,26.21234512,-5.499717712,0.439994812,0.439994812,0.550061107,0.520543754,-0.014758676,1.540166616,1.45267868,10.03949451,9.953129768
779,2.664218903,1,32.54125595,-3.861028194,27.9902668,-4.430868149,0.400001526,0.419998169,0.525159895,0.516055346,-0.004552275,1.410063028,1.434101105,10.7125988,10.92132092
780,2.71045804,1,34.01343918,-5.558713913,28.4040947,-5.459362507,0.440002441,0.420005798,0.53439784,0.477006435,-0.028695703,1.434173226,1.424703121,10.29005432,10.36414528
781,2.311517954,0,34.15354538,-4.835734367,29.07232857,-5.370168686,0.420005798,0.419998169,0.526960373,0.522757351,-0.002101511,1.274267793,1.465498805,10.09188747,10.08846474
782,3.245463371,1,34.86717224,-4.265815258,28.57292938,-5.419865608,0.420005798,0.420005798,0.595056355,0.493501484,-0.050777435,1.664976239,1.357486606,9.696960449,10.05162144
783,2.76154232,1,34.02226639,-4.379835129,29.72683525,-3.751455784,0.440002441,0.439994812,0.550882399,0.490742475,-0.030069962,1.418502927,1.286827087,10.40643406,10.46720886
784,2.896332502,1,33.48218155,-4.152515888,27.1196785,-3.332826138,0.419998169,0.399993896,0.531496823,0.512119651,-0.009688586,1.514410496,1.286874056,10.50861073,10.5812006
785,2.877490282,1,33.7341423,-4.954567432,27.61011505,-4.630520344,0.439994812,0.400001526,0.556675196,0.485606551,-0.035534322,1.485691428,1.268245101,10.20319462,10.32625389
786,3.035372257,1,35.73420334,-5.376411438,29.64955521,-4.848633289,0.419998169,0.400001526,0.540658832,0.480894327,-0.029882252,1.460667729,1.481449127,10.09150505,10.46220493
787,3.974767923,1,36.62533188,-3.114193678,27.16531754,-4.904272079,0.440002441,0.419998169,0.535614431,0.458686531,-0.03846395,1.715978384,1.279668093,9.788338661,11.03515911
788,2.854557037,1,34.24609375,-4.586798191,28.07219124,-5.317759991,0.440002441,0.400001526,0.524669647,0.484964967,-0.01985234,1.494080186,1.419381499,9.939803123,9.51682663
789,2.643257141,1,35.23714828,-4.7351861,28.01045036,-4.400781631,0.459999084,0.419998169,0.517535269,0.456397444,-0.030568913,1.443769574,1.496691346,10.19734097,9.86579895
790,3.356475353,1,35.9994812,-2.84313798,28.70934105,-3.85458231,0.440002441,0.420005798,0.513942719,0.48946923,-0.012236744,1.487450123,1.30271709,10.24693203,9.649880409
791,3.341256142,1,33.23685837,-4.210157394,29.52444839,-5.004100323,0.419998169,0.399993896,0.517578542,0.492434651,-0.012571946,1.51352632,1.260361314,9.853671074,10.66529369
792,3.728915453,1,34.01160812,-4.467432976,29.17734528,-1.654152393,0.440002441,0.379997253,0.524968982,0.479880542,-0.02254422,1.575161934,1.319430232,10.26116943,11.09733772
793,2.873590231,1,33.92398071,-5.148166656,30.96679688,-2.848410368,0.440002441,0.419998169,0.536432564,0.499384582,-0.018523991,1.43208313,1.353759408,10.28368092,10.35971451
794,3.657302856,1,35.41547775,-3.494590998,28.5530777,-4.388775349,0.419998169,0.419998169,0.526602566,0.474172086,-0.02621524,1.664251089,1.377081513,9.961895943,9.673701286
795,2.949691772,1,35.19538498,-3.399938107,29.47285461,-3.685372114,0.440002441,0.399993896,0.530288279,0.449665904,-0.040311188,1.454091787,1.476075888,10.07312965,10.35353279
796,3.793093204,1,35.25312805,-3.671724558,27.38904572,-3.875279903,0.460000157,0.419998169,0.522908807,0.475514293,-0.023697257,1.632834792,1.44550395,10.04417324,9.772063255
797,3.279779911,1,33.93920898,-3.870031357,27.00199127,-6.33426857,0.4599998,0.439994812,0.508662581,0.483448595,-0.012606993,1.507400036,1.518339157,10.43721771,10.00003052
798,2.89589119,1,34.50192261,-5.542328358,28.72360611,-6.303659439,0.420000076,0.419999957,0.514326692,0.486601174,-0.013862759,1.536795616,1.508786082,9.991247177,9.986999512
799,2.885010242,1,34.33686447,-6.074115276,28.39767838,-5.021471977,0.440000057,0.440000057,0.508513868,0.47257486,-0.017969504,1.549506783,1.331081629,9.72019577,10.27395344
800,3.171612263,1,33.45573425,-4.723575115,28.19386673,-4.368102551,0.400000095,0.420000076,0.525723994,0.502157748,-0.011783123,1.620516658,1.239613771,10.0259428,10.97266102
801,3.088380814,1,35.88310623,-4.272630692,30.24850464,-5.321426392,0.440000057,0.420000076,0.521708906,0.483753592,-0.018977657,1.448513389,1.582076192,9.824793816,10.61688519
802,2.764157295,1,33.85031128,-4.586926937,29.79372597,-3.621983528,0.43999958,0.420000076,0.530771792,0.505423248,-0.012674272,1.475450158,1.592131615,9.890203476,10.11660671
803,2.902806044,1,33.12972641,-5.561553001,29.32229233,-4.887925148,0.440000534,0.440000057,0.548663676,0.481537402,-0.033563137,1.563378572,1.423935175,9.723126411,9.653090477
804,2.372740269,0,33.90963364,-5.679929733,27.51577377,-5.703035831,0.460000038,0.460000038,0.564039409,0.48961997,-0.037209719,1.396465421,1.473039269,9.789468765,10.33392715
805,2.598913431,1,35.08960342,-4.228040695,27.8743782,-6.082749844,0.419999123,0.43999958,0.548199654,0.505885422,-0.021157116,1.47070539,1.625825882,10.7036438,10.16609669
806,2.635761261,1,33.45911026,-6.733130455,28.49854851,-5.489489555,0.420000076,0.43999958,0.513980925,0.489858538,-0.012061194,1.413004756,1.56999886,10.52795029,9.650198936
807,3.252826214,1,33.35765076,-5.056138039,29.51805878,-2.731844425,0.400000572,0.460000038,0.484811246,0.500753105,0.007970929,1.676943302,1.529041648,10.53178024,10.46719837
808,2.68996048,1,35.00534821,-4.271048546,28.39121437,-5.052345276,0.420000076,0.420000076,0.536856532,0.462925464,-0.036965534,1.637528658,1.531426191,9.893801689,10.23227596
809,2.457113743,0,32.87347031,-7.066236973,28.6440239,-5.201152802,0.440000534,0.43999958,0.536994815,0.494755268,-0.021119773,1.486618638,1.393242717,9.933081627,10.82534695
810,2.893447876,1,35.77995682,-3.864929676,28.10641479,-6.388032913,0.420000076,0.43999958,0.511529088,0.522114635,0.005292773,1.344590187,1.55063498,10.37632561,10.13592148
811,3.657894135,1,35.31991577,-5.333977222,28.41404915,-6.447024822,0.420000076,0.180000305,0.550707221,0.481328219,-0.034689501,1.433798552,1.44988513,9.870004654,9.889177322
812,3.738434553,1,33.75564575,-4.584479809,27.53257561,-5.906903267,0.459999084,0.279998779,0.554496586,0.490155458,-0.032170564,1.679759145,1.528401136,9.749331474,10.35671425
813,0.070961758,0,36.05477524,17.63607025,28.25287628,-6.434008121,0.459999084,0.420000076,0.559050739,0.499967992,-0.029541373,0,1.377398252,1.027475953,9.912791252
814,2.700423002,1,33.97395706,-6.039083004,31.00391579,-4.87483263,0.420000076,0.440000534,0.537972867,0.48844859,-0.024762139,1.567295432,1.503924727,9.534143448,10.23659706
815,3.046003342,1,33.57711029,-6.77917099,28.81950569,-4.511179447,0.440000534,0.440000534,0.539592743,0.503747225,-0.017922759,1.459086299,1.344629884,10.26375008,10.01927948
816,2.840229988,1,35.41209793,-5.853888035,26.68584061,-7.075051308,0.460000992,0.460000992,0.049400464,0.494512647,0.222556092,1.510147691,1.529890895,9.960764885,9.686175346
817,3.502263069,1,35.12786484,-3.68104887,29.18227768,-3.806643009,0.440000534,0.460000992,0.543130159,0.461916685,-0.040606737,1.643846035,1.540945292,10.30455589,10.01745129
818,3.475960732,1,34.99655914,-4.785309792,28.75898743,-7.624731541,0.460000992,0.479999542,0.544520915,0.483442038,-0.030539438,1.691995025,1.653831959,9.709344864,10.57110786
819,2.216504812,0,33.74069595,-6.683552742,30.18459702,-3.254516363,0.420000076,0.440000534,0.553017855,0.509186864,-0.021915495,1.433665872,1.268903971,10.54103184,10.38843441
820,3.360290527,1,31.55123901,-4.808135509,28.00146484,-5.168351173,0.420000076,0.48000145,0.539519668,0.511228383,-0.014145643,1.617254853,1.46244061,9.947646141,9.610646248
821,2.597466469,1,34.82104111,-5.77007103,29.33362007,-5.786816597,0.440002441,0.460000992,0.536328912,0.487874776,-0.024227068,1.662966371,1.403342128,10.0300951,9.777516365
822,2.900257826,1,34.16069794,-4.967844486,28.12803078,-5.482270241,0.439998627,0.460000992,0.519805372,0.475795567,-0.022004902,1.298763871,1.397281051,9.945786476,10.09163952
823,3.034045458,1,33.62251663,-5.541326523,28.9858551,-3.413459539,0.440002441,0.440000534,0.556333482,0.516941726,-0.019695878,1.598439217,1.364994526,9.55639267,9.77233696
824,3.385256052,1,32.39214706,-5.582509518,29.25296593,-5.445529938,0.459999084,0.459999084,0.55146718,0.500338495,-0.025564343,1.604196072,1.549280286,9.874670029,10.15208721
825,2.322992563,0,34.31981277,-5.226644516,29.33209419,-5.549174309,0.420001984,0.439998627,0.560490072,0.515286088,-0.022601992,1.268167019,1.615736485,10.10546112,10.22010136
826,2.953384876,1,36.73338318,-5.417907715,30.46187973,-3.594597101,0.399997711,0.439998627,0.511405885,0.511040032,-0.000182927,1.541840911,1.395437598,10.15055275,10.27703381
827,3.382128,1,35.85492325,-6.167265415,27.89273262,-5.955383301,0.439998627,0.439998627,0.549911797,0.505251467,-0.022330165,1.489802599,1.38904345,9.884646416,9.723095894
828,3.343287468,1,37.06052017,-3.30861187,28.72151184,-6.689092159,0.479999542,0.459999084,0.531624675,0.487113893,-0.022255391,1.493193746,1.323554397,9.86859417,10.28667927
829,3.160191059,1,35.33059692,-4.32046032,28.34978676,-2.158757925,0.459999084,0.439998627,0.52694124,0.553821027,0.013439894,1.602557659,1.409865141,9.48063755,10.40463734
830,3.395251751,1,34.59252167,-6.325940609,29.26274681,-1.700961471,0.459999084,0.440002441,0.533666492,0.527317524,-0.003174484,1.620400667,1.567353725,9.711176872,9.699362755
831,2.88551712,1,33.77284622,-5.443305016,28.61728477,-3.59919858,0.419998169,0.459999084,0.557061434,0.473543704,-0.041758865,1.396874189,1.22357285,10.52386284,10.48813915
832,3.140986443,1,35.68568802,-5.502606869,27.26955795,-4.537074566,0.420001984,0.460002899,0.545926571,0.518480062,-0.013723254,1.507805824,1.289470673,9.694216728,9.496157646
833,3.605288267,1,35.93927765,-4.92257452,27.71554184,-4.776199341,0.460002899,0.439998627,0.527165234,0.514451325,-0.006356955,1.789386988,1.265869379,9.816162109,10.27896404
834,3.014570475,1,32.59314346,-6.099718094,28.21869659,-5.48579073,0.439998627,0.420001984,0.552500963,0.497079641,-0.027710661,1.537730217,1.329875708,9.722959518,10.20489407
835,3.899421453,1,36.1760788,-2.86867404,29.15260315,-3.531244278,0.479999542,0.420001984,0.539716482,0.535476267,-0.002120107,1.699324489,1.428498745,10.436059,9.914204597
836,3.211637259,1,31.76533508,-7.21525383,29.83506584,-4.406293392,0.440002441,0.419998169,0.532389224,0.526950538,-0.002719343,1.548036456,1.156262398,9.763673782,9.763489723
837,3.717512131,1,34.60160828,-4.637247086,29.87580872,-5.721832275,0.459999084,0.419998169,0.530725837,0.495726883,-0.017499477,1.613203168,1.457164884,9.678546906,9.542066574
838,3.237608671,1,34.91469955,-6.134171486,31.17371178,-2.140626669,0.459999084,0.440002441,0.491452724,0.528717637,0.018632457,1.657279372,1.403363466,9.667984962,9.752570152
839,2.985089779,1,33.71430969,-8.687283516,31.73683929,-0.979066432,0.459999084,0.439998627,0.518819213,0.555084646,0.018132716,1.566196799,1.368409276,9.422631264,10.20961189
840,3.882450581,1,34.47064209,-5.13232708,29.75899506,-6.146926403,0.560001373,0.459999084,0.51734966,0.526794791,0.004722565,1.832525015,1.62434876,10.39618969,9.682552338
841,3.50074625,1,31.29101372,-4.06923151,29.43553352,-5.901258469,0.520000458,0.440002441,0.509532809,0.515997589,0.00323239,1.55072093,1.278003454,9.915493011,9.590939522
842,3.152254343,1,32.18829727,-8.064898491,31.9929657,-5.59693861,0.520000458,0.459999084,0.517502069,0.518733203,0.000615567,1.808252931,1.37582016,10.11725426,9.318161964
843,3.914524794,1,35.10839844,-5.778161526,29.79559708,-6.546784878,0.479999542,0.520000458,0.486598998,0.501943767,0.007672384,1.873403311,1.490537047,10.16737938,9.644704819
844,3.239680767,1,32.47172546,-10.09042549,29.49132538,-8.490013123,0.439999938,0.479999542,0.513636827,0.520972788,0.00366798,1.794668198,1.344703078,10.10134315,9.490244865
845,3.927549601,1,37.57653046,-12.83229256,28.21587563,-4.418700218,0.439999819,0.479999542,0.500759423,0.521182418,0.010211498,2.141070127,1.225827456,10.1987257,9.989190102
846,3.392157316,1,36.60500336,-13.35718822,29.00158119,-2.878771544,0.420000076,0.5,0.497189552,0.555507362,0.029158905,1.886308193,1.435565114,9.781661987,9.79991436
847,3.55303812,1,34.99580383,-8.371738434,29.20923996,-5.992634296,0.440000057,0.440000057,0.585486352,0.502435982,-0.041525185,1.71799469,1.338151217,9.784527779,10.24994183
848,2.084815025,0,30.05910683,-9.934223175,28.23463631,-3.348823071,0.400000095,0.440000057,0.555776894,0.555009484,-0.000383705,1.439176798,1.283414721,9.463013649,10.228055
849,2.626311541,1,30.85788727,-7.708967209,28.81902695,-5.293553829,0.440000057,0.420000076,0.570311368,0.562155068,-0.00407815,1.330771208,1.41314888,9.43584919,9.838065147
850,2.334186554,0,29.00278664,-6.379239082,28.84457588,-2.562716961,0.460000038,0.440000057,0.562618732,0.59157747,0.014479369,1.204574823,1.491186261,9.82793808,10.39510441
851,2.292503357,0,29.36632729,-7.276688099,26.92688179,-6.443885326,0.460000038,0.460000038,0.547366261,0.674130917,0.063382328,1.279416084,1.458458781,10.07395077,10.18364429
852,2.272135735,0,28.34227753,-5.638908386,27.72950935,-5.833972454,0.460000038,0.440000057,0.537741005,0.629338086,0.04579854,1.25004077,1.157609582,9.923492432,11.04385281
853,2.054455757,0,28.33711433,-5.838806629,29.81198692,-4.57973814,0.440000534,0.420000076,0.528138041,0.592710018,0.032285988,1.019531846,1.309147835,9.681038857,10.01222134
854,2.58631134,1,29.95686531,-7.316968441,30.44983673,-4.548881054,0.420000076,0.399999619,0.527840793,0.592177033,0.03216812,1.534855843,1.399874926,9.885066032,10.08062458
855,2.575812817,1,27.53202438,-6.39260149,30.01403427,-2.153188467,0.419999123,0.420000076,0.502792478,0.549545109,0.023376316,1.356461644,1.242088318,10.74485397,10.57223892
856,2.466829538,0,29.02196503,-6.518714428,29.96668053,-4.925881863,0.420000076,0.43999958,0.513052762,0.529848874,0.008398056,1.380151272,1.312744975,9.547135353,9.827106476
857,1.934447289,0,27.55032349,-8.17605114,29.33246613,-5.408392906,0.399999619,0.420000076,0.546651185,0.494535416,-0.026057884,1.382648587,1.344985604,10.01121521,10.41895294
858,2.564769745,1,28.62853241,-6.642840385,28.96346474,-2.920275927,0.399999619,0.420000076,0.551660419,0.520868182,-0.015396118,1.423027277,1.202476025,10.20601368,10.46111774
859,2.4333179,0,28.80055237,-6.62831831,28.39220238,-4.226691246,0.420000076,0.400000572,0.505772531,0.517055511,0.00564149,1.357835412,1.243465662,10.2461977,10.10301876
860,2.416388988,0,26.965662,-8.192131996,27.49493217,-7.194196701,0.420000076,0.420000076,0.508717954,0.452374667,-0.028171644,1.410745025,1.349223971,10.19234943,9.683390617
